alts,rh,t,p,r28um,r50um,r74um,r98um,r122um,r156um,bd_fallv_28um,bd_fallv_50um,bd_fallv_74um,bd_fallv_98um,bd_fallv_122um,bd_fallv_156um
521,80.83255965864463,22.67716570414309,960.8321258815816,5.590142606105739,9.982397510903164,14.77394831613671,19.56549912137025,24.3570499266038,29.14860073183733,0.0043397506010533,0.0137042662036695,0.0297010219449545,0.0514961529499758,0.0785217623474257,0.1130850908588149
522,80.8668402705505,22.667507453487552,960.71979043152,5.592898496836779,9.987318744351446,14.78123174164017,19.575144738928888,24.36905773621761,29.16297073350632,0.0043432690986493,0.0137153313623797,0.0297249100056487,0.0515370499815395,0.0785827711145578,0.1131665675763261
523,80.90112088245637,22.65784920283202,960.6074549814588,5.595661552807402,9.992252772870415,14.788534103848248,19.58481543482608,24.381096765803896,29.17737809678172,0.0043467987229106,0.0137264313614755,0.029748873175112,0.0515780742844924,0.0786439673014743,0.1132482933906179
524,80.93540149436224,22.64819095217648,960.4951195313972,5.598431804704798,9.997199651258624,14.795855483862796,19.59451131646696,24.39316714907112,29.191822981675287,0.0043503395285536,0.0137375663719129,0.0297729118202568,0.0516192264742868,0.0787053518042175,0.1133302694845289
525,80.96968210626811,22.638532701520944,960.3827840813358,5.6012092834017375,10.002159434646018,14.803195963276137,19.60423249190625,24.40526902053636,29.206305549166476,0.0043538915706605,0.0137487365657887,0.0297970263104286,0.0516605071704181,0.0787669255246562,0.1134124970485315
526,81.00396271817398,22.62887445086541,960.2704486312743,5.603994019958032,10.007132178496542,14.810555624174912,19.61397906985328,24.417402515531645,29.220825961210007,0.004357454904682,0.0137599421163496,0.0298212170174273,0.0517019169964578,0.0788286893705336,0.1134949772807943
527,81.03824333007984,22.619216200209877,960.1581131812128,5.606786045622004,10.01211793861078,14.817934549143985,19.62375115967718,24.429567770210383,29.235384380743582,0.0043610295864405,0.0137711831980024,0.0298454843155272,0.0517434565800881,0.0788906442555157,0.1135777113872454
528,81.07252394198571,22.609557949554336,960.0457777311516,5.609585391831976,10.017116771128586,14.825332821270337,19.633548871412085,24.44176492155383,29.24998097169557,0.0043646156721334,0.0137824599863238,0.0298698285814984,0.0517851265531362,0.0789527910992411,0.1136607005816364
529,81.10680455389158,22.599899698898803,959.93344228109,5.612392090217758,10.022128732531767,14.832750524147048,19.64337231576232,24.4539941073776,29.26461589899287,0.0043682132183363,0.0137937726580701,0.0298942501946273,0.0518269275516087,0.0790151308273696,0.1137439460856064
530,81.14108516579745,22.590241448243265,959.8211068310286,5.6152061726021705,10.027153879646791,14.840187741877282,19.653221604107767,24.46625546633825,29.279289328568733,0.0043718222820061,0.0138051213911876,0.0299187495367386,0.051868860215727,0.0790776643716332,0.1138274491287478
531,81.17536577770332,22.58058319758773,959.7087713809672,5.618027671002569,10.032192269647505,14.847644559078333,19.66309684850916,24.478549137939986,29.29400142737081,0.0043754429204842,0.0138165063648224,0.0299433269922163,0.0519109251899628,0.0791403926698861,0.1139112109486716
532,81.20964638960919,22.570924946932195,959.5964359309056,5.620856617632382,10.037243960057884,14.855121060885695,19.672998161713508,24.49087526254132,29.308752363369123,0.0043790751915001,0.013827927759331,0.0299679829480257,0.0519531231230734,0.0792033166661557,0.1139952327910738
533,81.24392700151506,22.561266696276657,959.4841004808444,5.623693044902679,10.042309008754843,14.862617332957198,19.682925657159547,24.5032339813619,29.32354230556425,0.0043827191531744,0.0138393857562902,0.0299927177937353,0.0519954546681384,0.0792664373106951,0.1140795159098031
534,81.27820761342093,22.55160844562112,959.3717650307829,5.626536985423736,10.047387473971016,14.870133461477131,19.692879448983245,24.51562543648936,29.33837142399547,0.0043863748640224,0.0138508805385084,0.0300175319215391,0.0520379204825961,0.079329755560034,0.1141640615669279
535,81.3124882253268,22.541950194965587,959.2594295807214,5.6293884720066245,10.052479414297602,14.877669533160482,19.70285965202336,24.52804977088623,29.35323988974911,0.0043900423829571,0.0138624122900352,0.0300424257262787,0.0520805212282801,0.0793932723770325,0.1142488710328055
536,81.34676883723266,22.53229194431005,959.14709413066,5.632247537664817,10.057584888687233,14.885225635257134,19.712866381827038,24.54050712839693,29.368147874966823,0.0043937217692934,0.0138739811961729,0.0300673996054666,0.052123257571457,0.0794569887309334,0.1143339455861507
537,81.38104944913853,22.522633693654512,959.0347586805984,5.635114215615809,10.06270395645686,14.892801855556185,19.722899754655504,24.552997653754822,29.38309555285414,0.0043974130827507,0.0138855874434867,0.0300924539593084,0.0521661301828639,0.0795209055974166,0.1144192865141062
538,81.4153300610444,22.51297544299898,958.9224232305372,5.637988539282751,10.067836677290687,14.900398282390244,19.7329598874898,24.565521492589355,29.39808309768891,0.004401116383457,0.0138972312198163,0.0301175891907265,0.0522091397377463,0.0795850239586532,0.1145048951123128
539,81.44961067295027,22.50331719234344,958.8100877804756,5.640870542296101,10.072983111243095,14.908015004639813,19.74304689803653,24.57807879143324,29.41311068482995,0.0044048317319522,0.0139089127142862,0.030142805705383,0.0522522869158969,0.0796493448033603,0.1145907726849807
540,81.48389128485614,22.493658941687904,958.6977523304142,5.643760258495296,10.07814331874166,14.915652111737684,19.753160904733708,24.59066969772973,29.428178490725752,0.0044085591891918,0.0139206321173174,0.0301681039117038,0.0522955724016941,0.0797138691268562,0.1146769205449619
541,81.51817189676201,22.48400069103237,958.5854168803528,5.64665772193043,10.083317360590115,14.9233096936734,19.76330202675668,24.60329435983996,29.44328669292324,0.0044122988165503,0.0139323896206384,0.0301934842209021,0.0523389968841415,0.0797785979311169,0.1147633400138226
542,81.55245250866787,22.474342440376837,958.4730814302914,5.649562966863965,10.088505297971428,14.930987840997744,19.77347038402405,24.61595292705036,29.458435470076672,0.004416050675825,0.0139441854172966,0.0302189470470027,0.0523825610569074,0.0798435322248324,0.1148500324219169
543,81.58673312057374,22.4646841897213,958.36074598023,5.652476027772443,10.093707192450852,14.93868664482729,19.783666097203724,24.62864554958016,29.47362500195659,0.0044198148292399,0.0139560197016702,0.0302444928068665,0.052426265618365,0.0799086730234638,0.1149369991084608
544,81.62101373247961,22.455025939065763,958.2484105301684,5.655396939348221,10.098923105979027,14.94640619684899,19.79388928771895,24.64137237858891,29.488855469458866,0.0044235913394491,0.013967892669479,0.0302701219202146,0.052470111271633,0.0799740213493011,0.1150242414216079
545,81.65529434438548,22.445367688410222,958.136075080107,5.658325736501229,10.104153100895113,14.954146589324797,19.80414007775448,24.654133566184157,29.50412705461384,0.0044273802695405,0.0139798045177972,0.0302958348096538,0.052514098724616,0.0800395782315216,0.1151117607185244
546,81.68957495629135,22.43570943775469,958.0237396300456,5.661262454360735,10.109397239929944,14.961907915096347,19.81441859026275,24.666929265429147,29.519439940595547,0.0044311816830403,0.0139917554450645,0.0303216319007017,0.0525582286900466,0.0801053447062489,0.1151995583654662
547,81.72385556819722,22.426051187099155,957.9114041799842,5.664207128277134,10.11465558620923,14.96969026758969,19.824724948970147,24.679759630350603,29.53479431173106,0.0044349956439159,0.0140037456510982,0.0303475136218115,0.0526025018855265,0.0801713218166121,0.115287635737856
548,81.7581361801031,22.41639293644362,957.7990687299229,5.66715979382376,10.119928203256777,14.977493740820057,19.835059278383337,24.69262481594661,29.55019035350989,0.0044388222165805,0.0140157753371058,0.0303734804043985,0.0526469190335692,0.0802375106128066,0.1153759942203619
549,81.79241679200896,22.406734685788084,957.6867332798612,5.670120486798702,10.125215154997743,14.985318429396688,19.845421703795637,24.70552497819457,29.56562825259352,0.0044426614658968,0.0140278447056969,0.0303995326828656,0.0526914808616424,0.0803039121521545,0.1154646352069756
550,81.82669740391484,22.397076435132547,957.5743978298,5.673089243226652,10.13051650576194,14.9931644285277,19.855812351293466,24.71846027405922,29.58110819682497,0.0044465134571809,0.0140399539608956,0.0304256708946294,0.0527361881022111,0.0803705274991657,0.1155535601010934
551,81.86097801582069,22.387418184477013,957.4620623797384,5.676066099360764,10.13583232028714,15.001031834024998,19.86623134776285,24.7314308615007,29.59663037523856,0.0044503782562065,0.014052103308153,0.0304518954801473,0.0527810414927814,0.0804373577256011,0.1156427703155955
552,81.89525862772656,22.37775993382148,957.349726929677,5.679051091684537,10.141162663722447,15.008920742309252,19.876678820896057,24.744436899482857,29.612194978069656,0.0044542559292087,0.01406429295436,0.0304782068829438,0.0528260417759444,0.0805044039105342,0.1157322672729286
553,81.92953923963243,22.36810168316594,957.2373914796156,5.682044256913708,10.14650760163168,15.01683125041492,19.887154899198155,24.75747854798139,29.627802196764623,0.0044581465428886,0.0140765231078604,0.0305046055496376,0.0528711896994203,0.0805716671404152,0.1158220524051876
554,81.9638198515383,22.35844343251041,957.125056029554,5.685045631998177,10.151867199996806,15.024763455995306,19.8976597119938,24.77055596799229,29.643452223990785,0.0044620501644168,0.014088793978463,0.0305310919299694,0.0529164860161043,0.0806391485091346,0.115912127154199
555,81.99810046344417,22.34878518185487,957.0127205794928,5.688055254123944,10.157241525221387,15.032717457327688,19.908193389433983,24.78366932154028,29.659145253646567,0.0044659668614381,0.0141011057774556,0.0305576664768291,0.0529619314841112,0.0807068491180885,0.116002492971605
556,82.03238107535005,22.33912693119933,956.9003851294312,5.691073160715058,10.162630644134095,15.040693353318492,19.918756062502887,24.79681877168728,29.67488148087167,0.0044698967020756,0.0141134587176174,0.0305843296462839,0.0530075268668217,0.0807747700762436,0.1160931513189484
557,82.0666616872559,22.3294686805438,956.7880496793698,5.69409938943561,10.168034623992222,15.048691243508518,19.929347863024816,24.810004482541107,29.6906611020574,0.0044738397549348,0.0141258530132331,0.0306110818976069,0.0530532729329286,0.0808429125002034,0.1161841036677584
558,82.10094229916177,22.31981042988826,956.6757142293084,5.697133978191715,10.17345353248527,15.05671122807823,19.939968923671188,24.823226619264144,29.7064843148571,0.0044777960891084,0.014138288880106,0.0306379236933052,0.0530991704564841,0.0809112775142752,0.1162753514996376
559,82.13522291106764,22.310152179232723,956.5633787792468,5.7001769651335445,10.178887437738537,15.064753407853065,19.950619377967588,24.836485348082117,29.72235131819664,0.0044817657741801,0.0141507665355716,0.030664855499149,0.0531452202169469,0.0809798662505376,0.1163668963063494
560,82.16950352297351,22.30049392857719,956.4510433291856,5.7032283886573545,10.184336408316767,15.072817884308847,19.961299360300924,24.849780836293,29.738262312285077,0.0044857488802296,0.0141632861985117,0.030691877784201,0.0531914229992304,0.0810486798489086,0.1164587395899068
561,82.20378413487938,22.290835677921653,956.338707879124,5.706288287407549,10.18980051322783,15.08090475957722,19.972009005926605,24.86311325227599,29.754217498625373,0.0044897454778365,0.0141758480893681,0.0307189910208454,0.0532377795937507,0.0811177194572145,0.1165508828626614
562,82.23806474678526,22.281177427266115,956.2263724290626,5.709356700278765,10.19527982192643,15.089014136451148,19.982748450975865,24.876482765500576,29.770217080025287,0.0044937556380853,0.0141884524301569,0.0307461956848184,0.053284290796476,0.0811869862312604,0.1166433276473949
563,82.27234535869113,22.271519176610585,956.1140369790012,5.712433666417971,10.20077440431787,15.09714611839048,19.993517832463084,24.889889546535688,29.78626126060829,0.0044977794325699,0.0142010994444826,0.0307734922552378,0.053330957408976,0.0812564813348995,0.1167360754774098
564,82.306625970597,22.261860925955045,956.0017015289396,5.715519225226595,10.20628433076184,15.105300809527554,20.004317288293265,24.90333376705897,29.802350245824687,0.004501816933398,0.0142137893575526,0.0308008812146337,0.0533777802384718,0.0813262059401053,0.116829127896622
565,82.34090658250287,22.252202675299507,955.8893660788784,5.7186134163626665,10.211809672076257,15.113478314672887,20.01514695726952,24.916815599866148,29.818484242462773,0.004505868213196,0.0142265223961919,0.0308283630489794,0.0534247600978869,0.0813961612270434,0.1169224864596543
566,82.37518719440872,22.24254442464397,955.7770306288168,5.721716279742987,10.217350499541112,15.12167873932088,20.02600697910064,24.9303352188804,29.83466345866016,0.0045099333451136,0.0142392987888576,0.0308559382477226,0.0534718978058975,0.0814663483841436,0.1170161527319304
567,82.4094678063146,22.23288617398844,955.6646951787554,5.724827855545327,10.222906884902434,15.129902189655636,20.03689749440883,24.94389279916203,29.85088810391522,0.0045140124028287,0.014252118765654,0.0308836073038166,0.0535191941869852,0.0815367686081743,0.1171101282897714
568,82.44374841822047,22.2232279233329,955.552359728694,5.727948184210632,10.228478900376194,15.138148772556798,20.0478186447374,24.957488516918,29.8671583890986,0.0045181054605522,0.0142649825583474,0.0309113707137526,0.0535666500714885,0.0816074231043166,0.117204414720491
569,82.47802903012634,22.21356967267737,955.4400242786326,5.7310773064452665,10.234066618652324,15.146418595605471,20.05877057255862,24.97112254951176,29.883474526464905,0.0045222125930329,0.0142778904003819,0.0309392289775915,0.0536142662956559,0.0816783130862394,0.1172990136224938
570,82.5123096420322,22.20391142202183,955.3276888285712,5.734215263223269,10.23967011289876,15.154711767090197,20.06975342128163,24.984795075473063,29.89983672966449,0.0045263338755624,0.0142908425268941,0.0309671825989967,0.0536620437016994,0.0817494397761754,0.1173939266053737
571,82.54659025393808,22.19425317136629,955.2153533785096,5.737362095788639,10.245289456765493,15.163028396012962,20.08076733526043,24.998506274507893,29.91624521375536,0.00453046938398,0.0143038391747292,0.0309952320852668,0.0537099831378481,0.0818208044049977,0.1174891552900131
572,82.58087086584393,22.18459492071076,955.1030179284484,5.740517845657651,10.250924724388728,15.171368592095352,20.091812459801968,25.012256327508585,29.9327001952152,0.0045346191946781,0.0143168805824567,0.0310233779473692,0.0537580854584035,0.0818924082122979,0.1175847013086843
573,82.6151514777498,22.17493667005522,954.9906824783868,5.743682554621179,10.256575990395028,15.179732465784673,20.10288894117432,25.02604541656396,29.9492018919536,0.004538783384607,0.0143299669903858,0.0310516206999737,0.0538063515237937,0.0819642524464644,0.1176805663051508
574,82.64943208965568,22.165278419399684,954.8783470283254,5.746856264747058,10.262243329905528,15.188120128260213,20.11399692661489,25.03987372496957,29.965750523324253,0.0045429620312801,0.0143430986405823,0.0310799608614862,0.0538547822006305,0.0820363383647615,0.1177767519347702
575,82.68371270156155,22.15562016874415,954.766011578264,5.750039018382468,10.267926818540188,15.19653169143951,20.125136564338828,25.053741437238145,29.982346310137466,0.0045471552127794,0.0143562757768843,0.0311083989540834,0.0539033783617642,0.0821086672334099,0.1178732598645985
576,82.71799331346742,22.145961918088613,954.6536761282024,5.7532308581563365,10.273626532422094,15.204967267984731,20.136308003547366,25.06764873911,29.99898947467263,0.0045513630077604,0.0143694986449191,0.0311369355037475,0.0539521408863419,0.0821812403276679,0.1179700917734952
577,82.75227392537329,22.13630366743308,954.5413406781412,5.756431826981776,10.279342548181807,15.21342697130911,20.147511394436407,25.081595817563706,30.015680240691,0.0045555854954579,0.0143827674921194,0.0311655710403016,0.0540010706598649,0.0822540589319132,0.1180672493522291
578,82.78655453727916,22.126645416777546,954.4290052280796,5.759641968058545,10.285074942961751,15.221910915583427,20.1587468882051,25.095582860826767,30.03241883344844,0.0045598227556908,0.0143960825677404,0.0311943060974448,0.0540501685742466,0.0823271243397257,0.1181647343035865
579,82.82083514918503,22.116987166122005,954.3166697780182,5.762861324875528,10.290823794420652,15.2304192157426,20.170014637064543,25.109610058386483,30.049205479708423,0.0045640748688683,0.014409444122877,0.0312231412127888,0.0540994355278717,0.0824004378539716,0.1182625483424795
580,82.8551157610909,22.107328915466468,954.2043343279568,5.76608994121325,10.296589180738012,15.238951987492293,20.18131479424657,25.12367760100084,30.066040407755118,0.0045683419159947,0.0144228524104806,0.0312520769278936,0.0541488724256561,0.0824740007868881,0.1183606931960557
581,82.88939637299676,22.09767066481093,954.0919988778952,5.769327861146413,10.302371180618662,15.247509347315654,20.19264751401264,25.137785680709623,30.08292384740661,0.0045726239786757,0.014436307685377,0.0312811137883051,0.0541984801791066,0.0825478144601689,0.1184591706038095
582,82.92367698490263,22.0880124141554,953.979663427834,5.772575129046471,10.308169873297336,15.25609141248009,20.204012951662843,25.15193449084559,30.09985603002834,0.0045769211391235,0.0144498102042838,0.0313102523435915,0.0542482597063826,0.0826218802050511,0.1185579823176945
583,82.9579575968085,22.07835416349986,953.8673279777724,5.775831789584209,10.313985338543295,15.264698301044112,20.21541126354492,25.16612422604574,30.116837188546544,0.0045812334801629,0.014463360225828,0.0313394931473814,0.054298211932357,0.0826961993624025,0.1186571301022365
584,82.99223820871437,22.068695912844326,953.754992527711,5.779097887732375,10.319817656665023,15.273330131864268,20.226842607063507,25.180355082262743,30.133867557461983,0.0045855610852368,0.0144769580105645,0.0313688367574019,0.0543483377886788,0.0827707732828106,0.1187566157346488
585,83.02651882062024,22.05903766218879,953.6426570776496,5.782373468768329,10.325666908514942,15.281987024602149,20.238307140689347,25.19462725677655,30.150947372863744,0.0045899040384122,0.014490603820994,0.0313982837355168,0.0543986382138367,0.0828456033266719,0.118856441004948
586,83.06079943252611,22.04937941153325,953.530321627588,5.785658578276713,10.3315331754942,15.29066909973145,20.24980502396869,25.20894094820594,30.168076872443184,0.0045942624243863,0.0145042979215815,0.0314278346477659,0.0544491141532219,0.0829206908642823,0.1189566077160717
587,83.09508004443197,22.03972116087772,953.4179861775268,5.788953262152171,10.337416539557516,15.299376478545158,20.2613364175328,25.223296356520432,30.18525629550807,0.004598636328492,0.0145180405787751,0.0314574900644039,0.0544997665591934,0.0829960372759293,0.1190571176839964
588,83.12936065633784,22.03006291022218,953.3056507274651,5.792257566602077,10.34331708321806,15.308109283162764,20.272901483107464,25.23769368305216,30.20248588299686,0.0046030258367046,0.0145318320610247,0.0314872505599406,0.0545505963911426,0.0830716439519841,0.1191579727378583
589,83.16364126824371,22.020404659566644,953.1933152774038,5.795571538149301,10.349234889552392,15.316867636537571,20.284500383522747,25.25213313050793,30.219765877493103,0.0046074310356475,0.0145456726388013,0.0315171167131813,0.0546016046155597,0.0831475122929952,0.1192591747200744
590,83.19792188014958,22.01074640891111,953.0809798273424,5.798895223635013,10.35517004220545,15.325651662464098,20.296133282722742,25.266614902981388,30.237096523240027,0.0046118520125984,0.014559562584616,0.0315470891072672,0.0546527922061003,0.083223643709784,0.1193607254864649
591,83.23220249205545,22.001088158255573,952.9686443772812,5.802228670221499,10.361122625395604,15.334461485585528,20.307800345775448,25.281139205965367,30.254478066155283,0.0046162888554957,0.0145735021730398,0.0315771683297166,0.0547041601436526,0.0833000396235393,0.1194626269063775
592,83.26648310396132,21.99142990760004,952.8563089272196,5.805571925395033,10.367092723919772,15.343297231401296,20.31950173888282,25.295706246364336,30.27191075384585,0.0046207416529451,0.0145874916807233,0.031607354972467,0.0547557094164059,0.0833767014659155,0.1195648808628129
593,83.30076371586719,21.981771656944503,952.7439734771582,5.808925036968756,10.37308042315856,15.352159026274704,20.331237629390845,25.31031623250698,30.28939483562312,0.0046252104942255,0.0146015313864167,0.0316376496319168,0.0548074410199197,0.0834536306791295,0.1196674892525515
594,83.33504432777306,21.972113406288965,952.6316380270968,5.812288053085597,10.379085809081491,15.361046997440644,20.34300818579979,25.324969374158933,30.30693056251808,0.0046296954692958,0.01461562157099,0.0316680529089685,0.0548593559571931,0.0835308287160606,0.1197704539862823
595,83.36932493967893,21.962455155633428,952.5193025770352,5.815661022221232,10.38510896825227,15.369961273013397,20.354813577774514,25.339665882535638,30.32451818729675,0.0046341966688014,0.0146297625174534,0.0316985654090713,0.054911455238736,0.0836082970403503,0.1198737769887318
596,83.40360555158479,21.95279690497789,952.406967126974,5.819043993187068,10.39114998783412,15.378901981994533,20.366653976154943,25.35440597031535,30.34215796447576,0.004638714184081,0.014643954510978,0.0317291877422651,0.0549637398826399,0.0836860371265041,0.1199774601987956
597,83.43788616349066,21.94313865432236,952.2946316769124,5.822437015133263,10.397208955595184,15.38786925428091,20.378529552966626,25.369189851652347,30.359850150338065,0.0046432481071733,0.0146581978389172,0.0317599205232246,0.0550162109146508,0.0837640504599933,0.1200815055696718
598,83.47216677539653,21.93348040366682,952.182296226851,5.825840137551774,10.403285959913951,15.396863220672683,20.390440481431416,25.38401774219014,30.377595002948865,0.0046477985308234,0.0146724927908271,0.031790764371304,0.0550688693682417,0.0838423385373595,0.1201859150689943
599,83.5064473873024,21.923822153011287,952.0699607767896,5.829253410279445,10.409381089784794,15.40588401288153,20.40238693597826,25.39888985907499,30.39539278217172,0.0046523655484902,0.0146868396584886,0.0318217199105822,0.0551217162846869,0.0839209028663195,0.120290690678969
600,83.54072799920827,21.91416390235575,951.957625326728,5.832676883501131,10.415494434823518,15.414931763538842,20.41436909225416,25.413806420969483,30.4132437496848,0.0046569492543533,0.0147012387359288,0.0318527877699084,0.0551747527131368,0.0839997449658706,0.1203958343965112
601,83.57500861111414,21.90450565170021,951.8452898766668,5.836110607752847,10.421626085273012,15.424006606204092,20.42638712713517,25.428767648066245,30.43114816899732,0.0046615497433198,0.0147156903194429,0.0318839685829487,0.0552279797106933,0.0840788663663991,0.1205013482333846
602,83.60928922302,21.89484740104468,951.7329544266051,5.839554633924965,10.427776132008937,15.433108675373262,20.438441218737584,25.443773762101905,30.44910630546622,0.0046661671110315,0.0147301947076166,0.0319152629882326,0.0552813983424867,0.0841582686097878,0.1206072342163415
603,83.64356983492587,21.88518915038914,951.6206189765438,5.843009013265439,10.433944666545498,15.442238106487371,20.450531546429243,25.458824986371116,30.46711842631298,0.0046708014538724,0.0147447522013487,0.0319466716292006,0.0553350096817529,0.0842379532495269,0.1207134943872652
604,83.67785044683174,21.875530899733604,951.5082835264824,5.846473797383063,10.440131781041256,15.451395035941092,20.462658290840928,25.47392154574076,30.485184800640592,0.0046754528689756,0.0147593631038734,0.031978195154252,0.0553888148099117,0.0843179218508243,0.1208201308033139
605,83.71213105873761,21.86587264907807,951.395948076421,5.849949038250776,10.446337568305028,15.460579601091476,20.474821633877923,25.489063666664364,30.50330569945081,0.0046801214542312,0.0147740277207836,0.0320098342167935,0.0554428148166467,0.0843981759907186,0.1209271455370658
606,83.74641167064348,21.856214398422534,951.2836126263596,5.853434788208988,10.452562121801838,15.469791940266756,20.487021758731668,25.50425157719658,30.521481395661493,0.004684807308293,0.0147887463600544,0.0320415894752881,0.0554970107999845,0.0844787172581923,0.1210345406766663
607,83.78069228254935,21.846556147767,951.171277176298,5.856931099968971,10.458805535658952,15.479032192775282,20.49925884989161,25.519485507007936,30.539712164124264,0.0046895105305871,0.0148035193320661,0.0320734615933052,0.0555514038663767,0.0845595472542875,0.1211423183259771
608,83.81497289445522,21.836897897111463,951.0589417262366,5.860438026616256,10.46506790467196,15.488300498914535,20.51153309315711,25.53476568739968,30.55799828164225,0.0046942312213187,0.0148183469496286,0.0321054512395703,0.0556059951307817,0.0846406675922219,0.1212504806047267
609,83.8492535063611,21.82723964645593,950.9466062761752,5.863955621614091,10.47134932431095,15.49759699998024,20.523844675649528,25.550092351318817,30.5763400269881,0.0046989694814802,0.0148332295280053,0.0321375590880161,0.0556607857167477,0.0847220798975067,0.1213590296486625
610,83.88353411826697,21.817581395800392,950.8342708261138,5.867483938806924,10.477649890726724,15.506921838275586,20.536193785824445,25.5654657333733,30.59473768092216,0.0047037254128593,0.0148481673849377,0.0321697858178341,0.0557157767564969,0.0848037858080658,0.1214679676097051
611,83.91781473017282,21.80792314514485,950.7219353760524,5.871023032423942,10.483969700757116,15.516275157120564,20.54858061348401,25.58088606984746,30.613191526210898,0.0047084991180463,0.0148631608406697,0.0322021321135265,0.0557709693910108,0.0848857869743565,0.1215772966561043
612,83.95209534207869,21.79826489448932,950.6095999259908,5.87457295708264,10.490308851933358,15.525657100861403,20.56100534978945,25.59635359871749,30.63170184764553,0.0047132907004429,0.0148782102179733,0.0322345986649593,0.0558263647701157,0.0849680850594911,0.1216870189725966
613,83.98637595398456,21.788606643833784,950.4972644759296,5.878133767792419,10.496667442486537,15.535067814880112,20.57346818727368,25.611868559667247,30.65026893206082,0.0047181002642696,0.0148933158421732,0.0322671861674147,0.0558819640525704,0.0850506817393609,0.1217971367605651
614,84.02065656589043,21.778948393178247,950.384929025868,5.881705519958257,10.503045571354104,15.54450744560411,20.58596931985411,25.62743119410412,30.668893068354112,0.0047229279145748,0.0149084780411731,0.0322998953216464,0.0559377684061542,0.0851335787027609,0.1219076522382006
615,84.0549371777963,21.769290142522717,950.2725935758066,5.885288269384384,10.509443338186474,15.55397614051602,20.59850894284556,25.643041745175097,30.68757454750463,0.0047277737572421,0.0149236971454813,0.032332726833933,0.0559937790077558,0.0852167776515159,0.1220185676406653
616,84.08921778970218,21.759631891867176,950.1602581257451,5.888882072278035,10.515860843353709,15.563474048163526,20.611087252973338,25.658700457783148,30.70631366259296,0.0047326378989998,0.0149389734882369,0.0323656814161343,0.0560499970434641,0.085300280300609,0.1221298852202582
617,84.12349840160803,21.74997364121164,950.0479226756836,5.892486985253218,10.522298187952249,15.573001318169366,20.62370444838648,25.674407578603592,30.725110708820697,0.0047375204474286,0.0149543074052367,0.0323987597857466,0.0561064237086594,0.0853840883783104,0.1222416072465821
618,84.1577790135139,21.740315390556106,949.9355872256224,5.896103065334546,10.528755473811763,15.582558101241446,20.636360728671125,25.690163356100804,30.74396598353048,0.0047424215109707,0.014969699234962,0.0324319626659597,0.0561630602081054,0.085468203626309,0.1223537360067131
619,84.19205962541977,21.73065713990057,949.8232517755608,5.899730369961095,10.53523280350203,15.59214454918304,20.64905629486405,25.70596804054505,30.76287978622606,0.0047473411989386,0.0149851493186055,0.0324652907857142,0.0562199077560437,0.0855526277998445,0.1224662738053716
620,84.22634023732564,21.72099888924503,949.7109163254994,5.903368956990326,10.541730280339944,15.60176081490315,20.661791349466355,25.72182188402956,30.781852418592763,0.0047522796215236,0.0150006580000995,0.0324987448797594,0.0562769675762879,0.0856373626678419,0.1225792229650962
621,84.26062084923151,21.711340638589498,949.598580875438,5.907018884702033,10.548248008396564,15.611407052426951,20.674566096457337,25.73772514048772,30.800884184518097,0.0047572368898051,0.0150162256261434,0.0325323256887124,0.0563342409023195,0.085722410013047,0.1226925858264184
622,84.29490146113739,21.70168238793396,949.4862454253764,5.910680211802358,10.554786092504289,15.621083416906382,20.687380741308477,25.753678065710563,30.81997539011265,0.0047622131157597,0.0150318525462321,0.0325660339591172,0.0563917289773853,0.0858077716321638,0.1228063647480408
623,84.32918207304326,21.692024137278423,949.3739099753152,5.914352997427834,10.561344638264064,15.630790064630853,20.70023549099764,25.769680917364425,30.8391263437312,0.0047672084122702,0.0150475391126846,0.0325998704435052,0.0564494330545954,0.085893449335994,0.1229205621070161
624,84.36346268494913,21.68236588662289,949.2615745252536,5.918037301149484,10.567923752052726,15.640527153038072,20.71313055402341,25.785733955008755,30.85833735599409,0.004772222893135,0.0150632856806731,0.032633835900456,0.0565073543970227,0.0859794449495772,0.1230351802989297
625,84.397743296855,21.672707635967356,949.1492390751922,5.921733182976969,10.57452354103038,15.650294840725,20.72606614041961,25.80183744011423,30.87760873980884,0.0047772566730774,0.0150790926082521,0.0326679310946592,0.0565654942778035,0.0860657603123336,0.1231502217380825
626,84.43202390876085,21.663049385311812,949.0369036251308,5.925440703362783,10.581144113147904,15.660093287458936,20.73904246176997,25.817991636080997,30.89694081039201,0.0047823098677556,0.0150949602563884,0.0327021567969769,0.0566238539802396,0.0861523972782084,0.1232656888576788
627,84.46630452066672,21.65339113465628,948.9245681750692,5.9291599232065,10.58778557715454,15.66992265418876,20.75205973122297,25.834196808257182,30.9163338852914,0.0047873825937719,0.0151108889889909,0.0327365137845069,0.0566824347979011,0.0862393577158174,0.1233815841100133
628,84.5005851325726,21.643732884000745,948.812232725008,5.932890903859061,10.594448042605542,15.67978310305624,20.765118163506934,25.850453223957636,30.93578828440832,0.0047924749686827,0.0151268791729412,0.0327710028406466,0.0567412380347311,0.0863266435085954,0.1234979099666623
629,84.53486574447847,21.634074633345207,948.6998972749464,5.936633707127126,10.601131619869946,15.689674797407555,20.778217974945164,25.866761152482773,30.95530433002038,0.0047975871110082,0.0151429311781246,0.0328056247551585,0.0568002650051515,0.0864142565549445,0.1236146689186775
